dep,semaine_glissante,pop,P,T,tx_pos
02,2020-10-24-2020-10-30,526050,1679,12623,13.3
02,2020-10-25-2020-10-31,526050,1709,12776,13.38
02,2020-10-26-2020-11-01,526050,1715,12763,13.44
02,2020-10-27-2020-11-02,526050,1760,12750,13.8
02,2020-10-28-2020-11-03,526050,1741,12893,13.5
02,2020-10-29-2020-11-04,526050,1759,13020,13.51
02,2020-10-30-2020-11-05,526050,1764,13269,13.29
02,2020-10-31-2020-11-06,526050,1737,13610,12.76
02,2020-11-01-2020-11-07,526050,1760,13770,12.78
02,2020-11-02-2020-11-08,526050,1756,13747,12.77
02,2020-11-03-2020-11-09,526050,1706,13555,12.59
02,2020-11-04-2020-11-10,526050,1669,13641,12.24
02,2020-11-05-2020-11-11,526050,1390,11561,12.02
02,2020-11-06-2020-11-12,526050,1305,11236,11.61
02,2020-11-07-2020-11-13,526050,1253,10933,11.46
02,2020-11-08-2020-11-14,526050,1153,10541,10.94
02,2020-11-09-2020-11-15,526050,1154,10533,10.96
02,2020-11-10-2020-11-16,526050,1039,10138,10.25
02,2020-11-11-2020-11-17,526050,918,9426,9.74
02,2020-11-12-2020-11-18,526050,1046,10758,9.72
02,2020-11-13-2020-11-19,526050,995,10251,9.71
02,2020-11-14-2020-11-20,526050,901,9725,9.26
02,2020-11-15-2020-11-21,526050,853,9670,8.82
02,2020-11-16-2020-11-22,526050,845,9665,8.74
02,2020-11-17-2020-11-23,526050,833,9488,8.78
02,2020-11-18-2020-11-24,526050,793,9434,8.41
02,2020-11-19-2020-11-25,526050,749,9163,8.17
02,2020-11-20-2020-11-26,526050,714,9016,7.92
02,2020-11-21-2020-11-27,526050,679,8847,7.67
02,2020-11-22-2020-11-28,526050,655,8739,7.5
02,2020-11-23-2020-11-29,526050,660,8743,7.55
02,2020-11-24-2020-11-30,526050,622,8554,7.27
02,2020-11-25-2020-12-01,526050,643,8352,7.7
02,2020-11-26-2020-12-02,526050,638,8285,7.7
02,2020-11-27-2020-12-03,526050,610,8104,7.53
02,2020-11-28-2020-12-04,526050,650,8068,8.06
02,2020-11-29-2020-12-05,526050,695,8260,8.41
02,2020-11-30-2020-12-06,526050,704,8316,8.47
02,2020-12-01-2020-12-07,526050,765,8174,9.36
02,2020-12-02-2020-12-08,526050,762,8403,9.07
02,2020-12-03-2020-12-09,526050,800,8784,9.11
02,2020-12-04-2020-12-10,526050,868,9112,9.53
02,2020-12-05-2020-12-11,526050,934,9643,9.69
02,2020-12-06-2020-12-12,526050,944,9904,9.53
02,2020-12-07-2020-12-13,526050,934,9891,9.44
02,2020-12-08-2020-12-14,526050,1014,10855,9.34
02,2020-12-09-2020-12-15,526050,1082,11401,9.49
02,2020-12-10-2020-12-16,526050,1212,12203,9.93
02,2020-12-11-2020-12-17,526050,1332,13295,10.02
02,2020-12-12-2020-12-18,526050,1346,14571,9.24
02,2020-12-13-2020-12-19,526050,1362,15419,8.83
02,2020-12-14-2020-12-20,526050,1395,15676,8.9
02,2020-12-15-2020-12-21,526050,1393,17582,7.92
02,2020-12-16-2020-12-22,526050,1380,19349,7.13
02,2020-12-17-2020-12-23,526050,1308,21229,6.16
02,2020-12-18-2020-12-24,526050,1122,21321,5.26
02,2020-12-19-2020-12-25,526050,902,18485,4.88
02,2020-12-20-2020-12-26,526050,889,17724,5.02
02,2020-12-21-2020-12-27,526050,863,17515,4.93
02,2020-12-22-2020-12-28,526050,854,15488,5.51
02,2020-12-23-2020-12-29,526050,886,13946,6.35
02,2020-12-24-2020-12-30,526050,856,12469,6.87
02,2020-12-25-2020-12-31,526050,895,11788,7.59
02,2020-12-26-2021-01-01,526050,906,11734,7.72
02,2020-12-27-2021-01-02,526050,935,12166,7.69
02,2020-12-28-2021-01-03,526050,930,12153,7.65
02,2020-12-29-2021-01-04,526050,905,12645,7.16
02,2020-12-30-2021-01-05,526050,842,12138,6.94
02,2020-12-31-2021-01-06,526050,832,11472,7.25
02,2021-01-01-2021-01-07,526050,847,11545,7.34
02,2021-01-02-2021-01-08,526050,1029,13939,7.38
02,2021-01-03-2021-01-09,526050,1015,13674,7.42
02,2021-01-04-2021-01-10,526050,1017,13645,7.45
02,2021-01-05-2021-01-11,526050,1081,13044,8.29
02,2021-01-06-2021-01-12,526050,1113,13633,8.16
02,2021-01-07-2021-01-13,526050,1131,13532,8.36
02,2021-01-08-2021-01-14,526050,1160,13845,8.38
02,2021-01-09-2021-01-15,526050,1155,13701,8.43
02,2021-01-10-2021-01-16,526050,1154,13835,8.34
02,2021-01-11-2021-01-17,526050,1156,13849,8.35
02,2021-01-12-2021-01-18,526050,1181,14067,8.4
02,2021-01-13-2021-01-19,526050,1212,13838,8.76
02,2021-01-14-2021-01-20,526050,1255,14307,8.77
02,2021-01-15-2021-01-21,526050,1305,14400,9.06
02,2021-01-16-2021-01-22,526050,1340,14777,9.07
02,2021-01-17-2021-01-23,526050,1351,14830,9.11
02,2021-01-18-2021-01-24,526050,1355,14813,9.15
02,2021-01-19-2021-01-25,526050,1395,14981,9.31
02,2021-01-20-2021-01-26,526050,1423,15296,9.3
02,2021-01-21-2021-01-27,526050,1423,15381,9.25
02,2021-01-22-2021-01-28,526050,1397,15683,8.91
02,2021-01-23-2021-01-29,526050,1387,15936,8.7
02,2021-01-24-2021-01-30,526050,1395,16006,8.72
02,2021-01-25-2021-01-31,526050,1391,16020,8.68
02,2021-01-26-2021-02-01,526050,1367,15893,8.6
02,2021-01-27-2021-02-02,526050,1357,16002,8.48
02,2021-01-28-2021-02-03,526050,1382,16221,8.52
02,2021-01-29-2021-02-04,526050,1410,16253,8.68
02,2021-01-30-2021-02-05,526050,1408,16271,8.65
02,2021-01-31-2021-02-06,526050,1410,16386,8.6
02,2021-02-01-2021-02-07,526050,1411,16385,8.61
02,2021-02-02-2021-02-08,526050,1439,16824,8.55
02,2021-02-03-2021-02-09,526050,1455,17057,8.53
02,2021-02-04-2021-02-10,526050,1452,17037,8.52
02,2021-02-05-2021-02-11,526050,1422,17442,8.15
02,2021-02-06-2021-02-12,526050,1421,17240,8.24
02,2021-02-07-2021-02-13,526050,1390,17017,8.17
02,2021-02-08-2021-02-14,526050,1392,17019,8.18
02,2021-02-09-2021-02-15,526050,1337,16431,8.14
02,2021-02-10-2021-02-16,526050,1268,16185,7.83
02,2021-02-11-2021-02-17,526050,1207,15978,7.55
02,2021-02-12-2021-02-18,526050,1199,15620,7.68
02,2021-02-13-2021-02-19,526050,1214,15575,7.79
02,2021-02-14-2021-02-20,526050,1252,15766,7.94
02,2021-02-15-2021-02-21,526050,1251,15775,7.93
02,2021-02-16-2021-02-22,526050,1207,15347,7.86
02,2021-02-17-2021-02-23,526050,1273,14937,8.52
02,2021-02-18-2021-02-24,526050,1329,14831,8.96
02,2021-02-19-2021-02-25,526050,1332,14384,9.26
02,2021-02-20-2021-02-26,526050,1364,14413,9.46
02,2021-02-21-2021-02-27,526050,1365,14053,9.71
02,2021-02-22-2021-02-28,526050,1366,14063,9.71
02,2021-02-23-2021-03-01,526050,1363,13730,9.93
02,2021-02-24-2021-03-02,526050,1311,13602,9.64
02,2021-02-25-2021-03-03,526050,1264,13047,9.69
02,2021-02-26-2021-03-04,526050,1308,13070,10.01
02,2021-02-27-2021-03-05,526050,1301,12895,10.09
02,2021-02-28-2021-03-06,526050,1326,13155,10.08
02,2021-03-01-2021-03-07,526050,1332,13236,10.06
02,2021-03-02-2021-03-08,526050,1443,13335,10.82
02,2021-03-03-2021-03-09,526050,1540,13647,11.28
02,2021-03-04-2021-03-10,526050,1606,14005,11.47
02,2021-03-05-2021-03-11,526050,1651,15119,10.92
02,2021-03-06-2021-03-12,526050,1702,16211,10.5
02,2021-03-07-2021-03-13,526050,1722,16463,10.46
02,2021-03-08-2021-03-14,526050,1726,16403,10.52
02,2021-03-09-2021-03-15,526050,1764,17333,10.18
02,2021-03-10-2021-03-16,526050,1740,18334,9.49
02,2021-03-11-2021-03-17,526050,1784,18665,9.56
02,2021-03-12-2021-03-18,526050,1799,19651,9.15
02,2021-03-13-2021-03-19,526050,1855,20214,9.18
02,2021-03-14-2021-03-20,526050,1924,20509,9.38
02,2021-03-15-2021-03-21,526050,1921,20580,9.33
02,2021-03-16-2021-03-22,526050,2066,21405,9.65
02,2021-03-17-2021-03-23,526050,2166,22081,9.81
02,2021-03-18-2021-03-24,526050,2258,23029,9.81
02,2021-03-19-2021-03-25,526050,2330,23563,9.89
02,2021-03-20-2021-03-26,526050,2384,24378,9.78
02,2021-03-21-2021-03-27,526050,2383,24906,9.57
02,2021-03-22-2021-03-28,526050,2390,24907,9.6
02,2021-03-23-2021-03-29,526050,2432,25415,9.57
02,2021-03-24-2021-03-30,526050,2535,26483,9.57
02,2021-03-25-2021-03-31,526050,2575,27309,9.43
02,2021-03-26-2021-04-01,526050,2588,28177,9.18
02,2021-03-27-2021-04-02,526050,2523,28531,8.84
02,2021-03-28-2021-04-03,526050,2510,29019,8.65
02,2021-03-29-2021-04-04,526050,2502,29014,8.62
02,2021-03-30-2021-04-05,526050,1981,24304,8.15
02,2021-03-31-2021-04-06,526050,2076,24011,8.65
02,2021-04-01-2021-04-07,526050,2052,23398,8.77
02,2021-04-02-2021-04-08,526050,1991,21401,9.3
02,2021-04-03-2021-04-09,526050,2014,19758,10.19
03,2020-05-13-2020-05-19,331315,12,1050,1.14
03,2020-05-14-2020-05-20,331315,16,1048,1.53
03,2020-05-15-2020-05-21,331315,14,924,1.52
03,2020-05-16-2020-05-22,331315,29,1111,2.61
03,2020-05-17-2020-05-23,331315,28,1141,2.45
03,2020-05-18-2020-05-24,331315,27,1131,2.39
03,2020-05-19-2020-05-25,331315,30,1030,2.91
03,2020-05-20-2020-05-26,331315,27,1084,2.49
03,2020-05-21-2020-05-27,331315,23,1096,2.1
03,2020-05-22-2020-05-28,331315,25,1200,2.08
03,2020-05-23-2020-05-29,331315,10,1039,0.96
03,2020-05-24-2020-05-30,331315,9,1101,0.82
03,2020-05-25-2020-05-31,331315,9,1093,0.82
03,2020-05-26-2020-06-01,331315,6,1045,0.57
03,2020-05-27-2020-06-02,331315,6,1127,0.53
03,2020-05-28-2020-06-03,331315,6,1255,0.48
03,2020-05-29-2020-06-04,331315,5,1297,0.39
03,2020-05-30-2020-06-05,331315,3,1287,0.23
03,2020-05-31-2020-06-06,331315,3,1222,0.25
03,2020-06-01-2020-06-07,331315,3,1217,0.25
03,2020-06-02-2020-06-08,331315,2,1231,0.16
03,2020-06-03-2020-06-09,331315,1,1090,0.09
03,2020-06-04-2020-06-10,331315,2,929,0.22
03,2020-06-05-2020-06-11,331315,3,855,0.35
03,2020-06-06-2020-06-12,331315,6,814,0.74
03,2020-06-07-2020-06-13,331315,7,859,0.81
03,2020-06-08-2020-06-14,331315,7,873,0.8
03,2020-06-09-2020-06-15,331315,7,916,0.76
03,2020-06-10-2020-06-16,331315,10,978,1.02
03,2020-06-11-2020-06-17,331315,10,990,1.01
03,2020-06-12-2020-06-18,331315,9,1066,0.84
03,2020-06-13-2020-06-19,331315,6,1177,0.51
03,2020-06-14-2020-06-20,331315,5,1111,0.45
03,2020-06-15-2020-06-21,331315,5,1112,0.45
03,2020-06-16-2020-06-22,331315,5,1128,0.44
03,2020-06-17-2020-06-23,331315,2,1086,0.18
03,2020-06-18-2020-06-24,331315,2,1149,0.17
03,2020-06-19-2020-06-25,331315,1,1079,0.09
03,2020-06-20-2020-06-26,331315,3,1014,0.3
03,2020-06-21-2020-06-27,331315,3,1036,0.29
03,2020-06-22-2020-06-28,331315,3,1042,0.29
03,2020-06-23-2020-06-29,331315,5,1049,0.48
03,2020-06-24-2020-06-30,331315,6,1056,0.57
03,2020-06-25-2020-07-01,331315,7,1097,0.64
03,2020-06-26-2020-07-02,331315,8,1185,0.68
03,2020-06-27-2020-07-03,331315,6,1201,0.5
03,2020-06-28-2020-07-04,331315,7,1244,0.56
03,2020-06-29-2020-07-05,331315,7,1234,0.57
03,2020-06-30-2020-07-06,331315,5,1274,0.39
03,2020-07-01-2020-07-07,331315,4,1334,0.3
03,2020-07-02-2020-07-08,331315,3,1246,0.24
03,2020-07-03-2020-07-09,331315,3,1187,0.25
03,2020-07-04-2020-07-10,331315,4,1171,0.34
03,2020-07-05-2020-07-11,331315,3,1116,0.27
03,2020-07-06-2020-07-12,331315,3,1124,0.27
03,2020-07-07-2020-07-13,331315,4,1139,0.35
03,2020-07-08-2020-07-14,331315,4,941,0.43
03,2020-07-09-2020-07-15,331315,6,956,0.63
03,2020-07-10-2020-07-16,331315,8,1035,0.77
03,2020-07-11-2020-07-17,331315,8,1128,0.71
03,2020-07-12-2020-07-18,331315,8,1213,0.66
03,2020-07-13-2020-07-19,331315,8,1214,0.66
03,2020-07-14-2020-07-20,331315,7,1258,0.56
03,2020-07-15-2020-07-21,331315,8,1495,0.54
03,2020-07-16-2020-07-22,331315,10,1546,0.65
03,2020-07-17-2020-07-23,331315,11,1526,0.72
03,2020-07-18-2020-07-24,331315,11,1548,0.71
03,2020-07-19-2020-07-25,331315,15,1555,0.96
03,2020-07-20-2020-07-26,331315,15,1549,0.97
03,2020-07-21-2020-07-27,331315,19,1730,1.1
03,2020-07-22-2020-07-28,331315,18,1831,0.98
03,2020-07-23-2020-07-29,331315,16,1901,0.84
03,2020-07-24-2020-07-30,331315,12,1982,0.61
03,2020-07-25-2020-07-31,331315,13,2049,0.63
03,2020-07-26-2020-08-01,331315,9,2037,0.44
03,2020-07-27-2020-08-02,331315,9,2061,0.44
03,2020-07-28-2020-08-03,331315,10,1876,0.53
03,2020-07-29-2020-08-04,331315,11,1786,0.62
03,2020-07-30-2020-08-05,331315,8,1874,0.43
03,2020-07-31-2020-08-06,331315,9,1868,0.48
03,2020-08-01-2020-08-07,331315,8,1791,0.45
03,2020-08-02-2020-08-08,331315,8,1742,0.46
03,2020-08-03-2020-08-09,331315,8,1725,0.46
03,2020-08-04-2020-08-10,331315,8,1733,0.46
03,2020-08-05-2020-08-11,331315,9,1851,0.49
03,2020-08-06-2020-08-12,331315,9,1817,0.5
03,2020-08-07-2020-08-13,331315,10,1803,0.55
03,2020-08-08-2020-08-14,331315,12,1898,0.63
03,2020-08-09-2020-08-15,331315,12,1789,0.67
03,2020-08-10-2020-08-16,331315,12,1798,0.67
03,2020-08-11-2020-08-17,331315,16,1907,0.84
03,2020-08-12-2020-08-18,331315,17,1871,0.91
03,2020-08-13-2020-08-19,331315,21,1919,1.09
03,2020-08-14-2020-08-20,331315,28,2107,1.33
03,2020-08-15-2020-08-21,331315,31,2192,1.41
03,2020-08-16-2020-08-22,331315,33,2406,1.37
03,2020-08-17-2020-08-23,331315,33,2413,1.37
03,2020-08-18-2020-08-24,331315,33,2484,1.33
03,2020-08-19-2020-08-25,331315,39,2622,1.49
03,2020-08-20-2020-08-26,331315,51,2753,1.85
03,2020-08-21-2020-08-27,331315,47,2902,1.62
03,2020-08-22-2020-08-28,331315,50,3380,1.48
03,2020-08-23-2020-08-29,331315,58,3843,1.51
03,2020-08-24-2020-08-30,331315,58,3840,1.51
03,2020-08-25-2020-08-31,331315,59,4133,1.43
03,2020-08-26-2020-09-01,331315,63,4287,1.47
03,2020-08-27-2020-09-02,331315,61,4461,1.37
03,2020-08-28-2020-09-03,331315,76,4711,1.61
03,2020-08-29-2020-09-04,331315,76,4594,1.65
03,2020-08-30-2020-09-05,331315,75,4234,1.77
03,2020-08-31-2020-09-06,331315,75,4237,1.77
03,2020-09-01-2020-09-07,331315,86,4287,2.01
03,2020-09-02-2020-09-08,331315,94,4601,2.04
03,2020-09-03-2020-09-09,331315,92,4695,1.96
03,2020-09-04-2020-09-10,331315,95,4764,1.99
03,2020-09-05-2020-09-11,331315,97,5008,1.94
03,2020-09-06-2020-09-12,331315,100,5331,1.88
03,2020-09-07-2020-09-13,331315,102,5479,1.86
03,2020-09-08-2020-09-14,331315,104,6002,1.73
03,2020-09-09-2020-09-15,331315,94,6122,1.54
03,2020-09-10-2020-09-16,331315,108,6253,1.73
03,2020-09-11-2020-09-17,331315,115,6256,1.84
03,2020-09-12-2020-09-18,331315,129,6554,1.97
03,2020-09-13-2020-09-19,331315,129,6651,1.94
03,2020-09-14-2020-09-20,331315,130,6512,2.0
03,2020-09-15-2020-09-21,331315,129,6050,2.13
03,2020-09-16-2020-09-22,331315,135,5754,2.35
03,2020-09-17-2020-09-23,331315,119,5470,2.18
03,2020-09-18-2020-09-24,331315,105,5261,2.0
03,2020-09-19-2020-09-25,331315,107,4651,2.3
03,2020-09-20-2020-09-26,331315,99,4257,2.33
03,2020-09-21-2020-09-27,331315,97,4253,2.28
03,2020-09-22-2020-09-28,331315,92,4088,2.25
03,2020-09-23-2020-09-29,331315,89,4007,2.22
03,2020-09-24-2020-09-30,331315,94,3962,2.37
03,2020-09-25-2020-10-01,331315,97,3842,2.52
03,2020-09-26-2020-10-02,331315,118,3890,3.03
03,2020-09-27-2020-10-03,331315,125,3929,3.18
03,2020-09-28-2020-10-04,331315,124,3912,3.17
03,2020-09-29-2020-10-05,331315,140,3957,3.54
03,2020-09-30-2020-10-06,331315,157,4134,3.8
03,2020-10-01-2020-10-07,331315,184,4391,4.19
03,2020-10-02-2020-10-08,331315,216,4662,4.63
03,2020-10-03-2020-10-09,331315,245,5175,4.73
03,2020-10-04-2020-10-10,331315,273,5302,5.15
03,2020-10-05-2020-10-11,331315,275,5314,5.18
03,2020-10-06-2020-10-12,331315,317,5930,5.35
03,2020-10-07-2020-10-13,331315,384,6142,6.25
03,2020-10-08-2020-10-14,331315,398,6102,6.52
03,2020-10-09-2020-10-15,331315,450,6179,7.28
03,2020-10-10-2020-10-16,331315,482,6213,7.76
03,2020-10-11-2020-10-17,331315,511,6357,8.04
03,2020-10-12-2020-10-18,331315,523,6357,8.23
03,2020-10-13-2020-10-19,331315,655,6371,10.28
03,2020-10-14-2020-10-20,331315,781,6950,11.24
03,2020-10-15-2020-10-21,331315,972,7966,12.2
03,2020-10-16-2020-10-22,331315,1127,8978,12.55
03,2020-10-17-2020-10-23,331315,1304,9874,13.21
03,2020-10-18-2020-10-24,331315,1362,10119,13.46
03,2020-10-19-2020-10-25,331315,1362,10132,13.44
03,2020-10-20-2020-10-26,331315,1593,10980,14.51
03,2020-10-21-2020-10-27,331315,1681,11219,14.98
03,2020-10-22-2020-10-28,331315,1748,11460,15.25
03,2020-10-23-2020-10-29,331315,1834,11874,15.45
03,2020-10-24-2020-10-30,331315,1910,12421,15.38
03,2020-10-25-2020-10-31,331315,1954,12613,15.49
03,2020-10-26-2020-11-01,331315,1962,12608,15.56
03,2020-10-27-2020-11-02,331315,1964,12802,15.34
03,2020-10-28-2020-11-03,331315,1997,13252,15.07
03,2020-10-29-2020-11-04,331315,1990,13332,14.93
03,2020-10-30-2020-11-05,331315,1901,13217,14.38
03,2020-10-31-2020-11-06,331315,1834,13329,13.76
03,2020-11-01-2020-11-07,331315,1792,13335,13.44
03,2020-11-02-2020-11-08,331315,1782,13354,13.34
03,2020-11-03-2020-11-09,331315,1681,13285,12.65
03,2020-11-04-2020-11-10,331315,1622,13241,12.25
03,2020-11-05-2020-11-11,331315,1338,11327,11.81
03,2020-11-06-2020-11-12,331315,1387,11355,12.21
03,2020-11-07-2020-11-13,331315,1331,10801,12.32
03,2020-11-08-2020-11-14,331315,1269,10635,11.93
03,2020-11-09-2020-11-15,331315,1264,10599,11.93
03,2020-11-10-2020-11-16,331315,1097,9909,11.07
03,2020-11-11-2020-11-17,331315,942,9091,10.36
03,2020-11-12-2020-11-18,331315,1016,9906,10.26
03,2020-11-13-2020-11-19,331315,820,8922,9.19
03,2020-11-14-2020-11-20,331315,675,8008,8.43
03,2020-11-15-2020-11-21,331315,674,7854,8.58
03,2020-11-16-2020-11-22,331315,681,7849,8.68
03,2020-11-17-2020-11-23,331315,644,7415,8.69
03,2020-11-18-2020-11-24,331315,625,7222,8.65
03,2020-11-19-2020-11-25,331315,600,7171,8.37
03,2020-11-20-2020-11-26,331315,564,6866,8.21
03,2020-11-21-2020-11-27,331315,559,7081,7.89
03,2020-11-22-2020-11-28,331315,538,6982,7.71
03,2020-11-23-2020-11-29,331315,541,6989,7.74
03,2020-11-24-2020-11-30,331315,531,6835,7.77
03,2020-11-25-2020-12-01,331315,494,6641,7.44
03,2020-11-26-2020-12-02,331315,498,6523,7.63
03,2020-11-27-2020-12-03,331315,499,6434,7.76
03,2020-11-28-2020-12-04,331315,534,6160,8.67
03,2020-11-29-2020-12-05,331315,530,6233,8.5
03,2020-11-30-2020-12-06,331315,518,6198,8.36
03,2020-12-01-2020-12-07,331315,537,6304,8.52
03,2020-12-02-2020-12-08,331315,568,6408,8.86
03,2020-12-03-2020-12-09,331315,590,6686,8.82
03,2020-12-04-2020-12-10,331315,638,6848,9.32
03,2020-12-05-2020-12-11,331315,598,7029,8.51
03,2020-12-06-2020-12-12,331315,619,6996,8.85
03,2020-12-07-2020-12-13,331315,621,7013,8.85
03,2020-12-08-2020-12-14,331315,674,7690,8.76
03,2020-12-09-2020-12-15,331315,685,8924,7.68
03,2020-12-10-2020-12-16,331315,712,9495,7.5
03,2020-12-11-2020-12-17,331315,746,11603,6.43
03,2020-12-12-2020-12-18,331315,809,15008,5.39
03,2020-12-13-2020-12-19,331315,856,18152,4.72
03,2020-12-14-2020-12-20,331315,893,20385,4.38
03,2020-12-15-2020-12-21,331315,916,22321,4.1
03,2020-12-16-2020-12-22,331315,955,24638,3.88
03,2020-12-17-2020-12-23,331315,957,27588,3.47
03,2020-12-18-2020-12-24,331315,905,27005,3.35
03,2020-12-19-2020-12-25,331315,764,22563,3.39
03,2020-12-20-2020-12-26,331315,732,19845,3.69
03,2020-12-21-2020-12-27,331315,699,17633,3.96
03,2020-12-22-2020-12-28,331315,675,15363,4.39
03,2020-12-23-2020-12-29,331315,638,12362,5.16
03,2020-12-24-2020-12-30,331315,669,9623,6.95
03,2020-12-25-2020-12-31,331315,703,8955,7.85
03,2020-12-26-2021-01-01,331315,707,8986,7.87
03,2020-12-27-2021-01-02,331315,756,9279,8.15
03,2020-12-28-2021-01-03,331315,754,9274,8.13
03,2020-12-29-2021-01-04,331315,791,9669,8.18
03,2020-12-30-2021-01-05,331315,800,9452,8.46
03,2020-12-31-2021-01-06,331315,761,9059,8.4
03,2021-01-01-2021-01-07,331315,787,8848,8.89
03,2021-01-02-2021-01-08,331315,897,10428,8.6
03,2021-01-03-2021-01-09,331315,849,10200,8.32
03,2021-01-04-2021-01-10,331315,852,10237,8.32
03,2021-01-05-2021-01-11,331315,783,9925,7.89
03,2021-01-06-2021-01-12,331315,787,9925,7.93
03,2021-01-07-2021-01-13,331315,794,9914,8.01
03,2021-01-08-2021-01-14,331315,745,9671,7.7
03,2021-01-09-2021-01-15,331315,739,9493,7.78
03,2021-01-10-2021-01-16,331315,723,9292,7.78
03,2021-01-11-2021-01-17,331315,719,9231,7.79
03,2021-01-12-2021-01-18,331315,702,9004,7.8
03,2021-01-13-2021-01-19,331315,688,8587,8.01
03,2021-01-14-2021-01-20,331315,691,8599,8.04
03,2021-01-15-2021-01-21,331315,683,8444,8.09
03,2021-01-16-2021-01-22,331315,699,8469,8.25
03,2021-01-17-2021-01-23,331315,718,8481,8.47
03,2021-01-18-2021-01-24,331315,716,8456,8.47
03,2021-01-19-2021-01-25,331315,729,8374,8.71
03,2021-01-20-2021-01-26,331315,712,8359,8.52
03,2021-01-21-2021-01-27,331315,669,8315,8.05
03,2021-01-22-2021-01-28,331315,664,8567,7.75
03,2021-01-23-2021-01-29,331315,645,8768,7.36
03,2021-01-24-2021-01-30,331315,618,8779,7.04
03,2021-01-25-2021-01-31,331315,620,8816,7.03
03,2021-01-26-2021-02-01,331315,585,8738,6.69
03,2021-01-27-2021-02-02,331315,593,8849,6.7
03,2021-01-28-2021-02-03,331315,598,8688,6.88
03,2021-01-29-2021-02-04,331315,594,8633,6.88
03,2021-01-30-2021-02-05,331315,580,8729,6.64
03,2021-01-31-2021-02-06,331315,571,8821,6.47
03,2021-02-01-2021-02-07,331315,570,8799,6.48
03,2021-02-02-2021-02-08,331315,584,8783,6.65
03,2021-02-03-2021-02-09,331315,553,8615,6.42
03,2021-02-04-2021-02-10,331315,531,8541,6.22
03,2021-02-05-2021-02-11,331315,492,8226,5.98
03,2021-02-06-2021-02-12,331315,442,7814,5.66
03,2021-02-07-2021-02-13,331315,437,7570,5.77
03,2021-02-08-2021-02-14,331315,433,7544,5.74
03,2021-02-09-2021-02-15,331315,400,7108,5.63
03,2021-02-10-2021-02-16,331315,419,6985,6.0
03,2021-02-11-2021-02-17,331315,430,6773,6.35
03,2021-02-12-2021-02-18,331315,442,6648,6.65
03,2021-02-13-2021-02-19,331315,504,6626,7.61
03,2021-02-14-2021-02-20,331315,508,6656,7.63
03,2021-02-15-2021-02-21,331315,509,6641,7.66
03,2021-02-16-2021-02-22,331315,506,6560,7.71
03,2021-02-17-2021-02-23,331315,473,6681,7.08
03,2021-02-18-2021-02-24,331315,448,6771,6.62
03,2021-02-19-2021-02-25,331315,449,7058,6.36
03,2021-02-20-2021-02-26,331315,417,7149,5.83
03,2021-02-21-2021-02-27,331315,412,7126,5.78
03,2021-02-22-2021-02-28,331315,412,7131,5.78
03,2021-02-23-2021-03-01,331315,365,7106,5.14
03,2021-02-24-2021-03-02,331315,360,6890,5.22
03,2021-02-25-2021-03-03,331315,361,6830,5.29
03,2021-02-26-2021-03-04,331315,349,6760,5.16
03,2021-02-27-2021-03-05,331315,343,6646,5.16
03,2021-02-28-2021-03-06,331315,343,6732,5.1
03,2021-03-01-2021-03-07,331315,349,6745,5.17
03,2021-03-02-2021-03-08,331315,421,6866,6.13
03,2021-03-03-2021-03-09,331315,442,7378,5.99
03,2021-03-04-2021-03-10,331315,463,7560,6.12
03,2021-03-05-2021-03-11,331315,495,7873,6.29
03,2021-03-06-2021-03-12,331315,518,8951,5.79
03,2021-03-07-2021-03-13,331315,534,9139,5.84
03,2021-03-08-2021-03-14,331315,532,9127,5.83
03,2021-03-09-2021-03-15,331315,532,9412,5.65
03,2021-03-10-2021-03-16,331315,557,9962,5.59
03,2021-03-11-2021-03-17,331315,571,10093,5.66
03,2021-03-12-2021-03-18,331315,560,10397,5.39
03,2021-03-13-2021-03-19,331315,569,10233,5.56
03,2021-03-14-2021-03-20,331315,565,10206,5.54
03,2021-03-15-2021-03-21,331315,564,10210,5.52
03,2021-03-16-2021-03-22,331315,570,10403,5.48
03,2021-03-17-2021-03-23,331315,570,10482,5.44
03,2021-03-18-2021-03-24,331315,610,11036,5.53
03,2021-03-19-2021-03-25,331315,670,11845,5.66
03,2021-03-20-2021-03-26,331315,681,12199,5.58
03,2021-03-21-2021-03-27,331315,717,12395,5.78
03,2021-03-22-2021-03-28,331315,718,12404,5.79
03,2021-03-23-2021-03-29,331315,788,12701,6.2
03,2021-03-24-2021-03-30,331315,818,13422,6.09
03,2021-03-25-2021-03-31,331315,827,13668,6.05
