date,region,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,pourcent_parmi_vaccines,pcr_pourcent_omicron,pcr_sympt_pourcent_omicron,hc_pourcent_omicron,sc_pourcent_omicron,pcr_pourcent_apparie,hc_pcr_pourcent_apparie
2022-07-20,LRE,Complet de 6 mois ou plus - sans rappel,342.19,96.81,97.51,47.73,2.39,2.25,0.45,0.45,30.41,,,,,59.52,51.93
2022-07-20,MAR,Complet - avec 1 rappel de moins de 3 mois,6.43,0.53,0.78,0.53,0.0,0.0,0.0,0.0,2.61,,,,,39.93,30.21
2022-07-20,MAR,Complet - avec 1 rappel de 6 mois ou plus,99.81,21.75,24.24,14.42,2.6,1.0,0.0,0.0,37.66,,,,,39.93,30.21
2022-07-20,MAR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.93,30.21
2022-07-20,NAQ,Complet - avec 2 rappels de 6 mois ou plus,14.45,5.34,5.92,3.24,0.0,0.0,0.0,0.0,0.17,,,,,88.21,85.0
2022-07-20,NOR,Complet de 6 mois ou plus - sans rappel,702.65,176.96,153.34,94.43,7.14,4.87,0.14,0.14,18.29,,,,,91.94,89.65
2022-07-20,OCC,Complet entre 3 mois et 6 mois - sans rappel,204.79,69.08,62.76,36.12,2.73,2.39,0.0,0.0,1.72,,,,,89.6,86.31
2022-07-20,PAC,Non-vaccinés,3147.37,668.42,625.47,319.96,30.77,24.59,1.29,1.2,,,,,,87.48,87.37
2022-07-20,PAC,Primo dose récente,6.4,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.03,,,,,87.48,87.37
2022-07-20,PDL,Complet de moins de 3 mois - sans rappel,23.6,2.31,3.38,1.21,0.0,0.0,0.0,0.0,0.16,,,,,88.1,85.94
2022-07-21,ARA,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.08,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,,,,,84.51,84.54
2022-07-21,BFC,Non-vaccinés,804.02,247.53,181.42,122.82,14.67,12.51,0.14,0.14,,,,,,91.4,89.67
2022-07-21,BFC,Complet entre 3 mois et 6 mois - sans rappel,63.82,19.12,19.02,10.52,1.02,1.0,0.01,0.01,1.51,,,,,91.4,89.67
2022-07-21,BRE,Primo dose récente,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,90.27,85.69
2022-07-21,COR,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,81.65,80.04
2022-07-21,COR,Complet de moins de 3 mois - sans rappel,6.87,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,,81.65,80.04
2022-07-21,COR,Complet - avec 1 rappel de moins de 3 mois,11.75,2.3,5.31,1.09,1.0,1.0,0.0,0.0,1.02,,,,,81.65,80.04
2022-07-21,CVL,Non-vaccinés,626.73,146.38,156.94,76.17,6.13,5.52,2.0,1.0,,,,,,89.74,88.9
2022-07-21,CVL,Primo dose récente,0.12,0.01,0.07,0.01,0.0,0.0,0.0,0.0,0.02,,,,,89.74,88.9
2022-07-21,GES,Non-vaccinés,2124.51,740.85,625.78,413.26,12.05,10.48,1.17,1.0,,,,,,90.2,86.41
2022-07-21,GES,Primo dose efficace,117.83,35.15,28.97,18.48,1.17,1.17,0.04,0.0,0.98,,,,,90.2,86.41
2022-07-21,GES,Complet de 6 mois ou plus - sans rappel,1963.83,631.4,486.31,318.42,9.52,8.9,2.28,2.0,19.66,,,,,90.2,86.41
2022-07-21,GES,Complet - avec 3 rappels de moins de 3 mois,0.14,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.03,,,,,90.2,86.41
2022-07-21,GUA,Complet - avec 1 rappel de moins de 3 mois,3.27,1.47,0.13,0.13,0.02,0.02,0.0,0.0,2.63,,,,,56.07,43.26
2022-07-21,IDF,Complet de 6 mois ou plus - sans rappel,5431.69,670.88,694.69,201.45,31.39,22.44,2.19,1.25,24.82,,,,,83.14,83.2
2022-07-21,IDF,Complet - avec 1 rappel de 6 mois ou plus,8110.58,1653.35,2188.77,824.36,62.81,46.48,12.44,10.79,50.26,,,,,83.14,83.2
2022-07-21,MAR,Non-vaccinés,172.28,22.32,36.34,10.0,1.5,1.0,0.0,0.0,,,,,,39.93,33.41
2022-07-21,MAR,Complet - avec 1 rappel de moins de 3 mois,7.77,1.53,1.56,1.53,0.0,0.0,0.0,0.0,2.59,,,,,39.93,33.41
2022-07-21,MAR,Complet - avec 2 rappels de 6 mois ou plus,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,,,,,39.93,33.41
2022-07-21,MAY,Non-vaccinés,56.32,0.76,5.24,0.51,0.22,0.22,0.0,0.0,,,,,,62.28,85.84
2022-07-21,MAY,Primo dose récente,0.85,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,,,,,62.28,85.84
2022-07-21,MAY,Complet - avec 1 rappel de 6 mois ou plus,63.41,4.9,4.56,1.77,0.3,0.3,0.0,0.0,23.32,,,,,62.28,85.84
2022-07-21,NOR,Complet - avec 1 rappel entre 3 mois et 6 mois,405.98,162.65,137.36,96.27,7.35,5.26,0.05,0.05,12.13,,,,,91.88,89.65
2022-07-21,OCC,Complet - avec 1 rappel de 6 mois ou plus,5000.64,2237.33,1977.22,1402.47,52.57,40.0,4.33,3.92,53.74,,,,,89.64,86.28
2022-07-21,OCC,Complet - avec 2 rappels de 6 mois ou plus,19.46,6.24,7.28,4.11,0.0,0.0,0.0,0.0,0.16,,,,,89.64,86.28
2022-07-21,OCC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,4.03,0.0,1.03,0.0,1.0,1.0,0.0,0.0,0.0,,,,,89.64,86.28
2022-07-21,PAC,Complet entre 3 mois et 6 mois - sans rappel,190.73,45.11,44.89,17.96,2.3,2.21,0.0,0.0,1.96,,,,,87.47,87.66
2022-07-21,PDL,Non-vaccinés,610.13,202.77,188.63,109.19,7.91,5.53,0.18,0.18,,,,,,88.07,85.85
2022-07-22,ARA,Complet entre 3 mois et 6 mois - sans rappel,184.1,51.04,40.56,24.46,0.36,0.11,0.0,0.0,1.4,,,,,84.5,84.44
2022-07-22,ARA,Complet de 6 mois ou plus - sans rappel,3223.62,825.31,644.32,412.15,10.01,7.69,0.0,0.0,22.55,,,,,84.5,84.44
2022-07-22,ARA,Complet - avec 1 rappel entre 3 mois et 6 mois,1430.32,529.8,498.75,344.77,4.56,4.28,0.0,0.0,11.99,,,,,84.5,84.44
2022-07-22,ARA,Complet - avec 2 rappels de 6 mois ou plus,28.68,9.72,13.31,6.51,0.0,0.0,0.0,0.0,0.17,,,,,84.5,84.44
2022-07-22,ARA,Complet - avec 3 rappels de moins de 3 mois,3.24,2.09,1.09,0.0,0.0,0.0,0.0,0.0,0.02,,,,,84.5,84.44
2022-07-22,BFC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,91.41,89.41
2022-07-22,BRE,Complet entre 3 mois et 6 mois - sans rappel,59.68,20.92,14.56,9.42,0.8,0.0,0.0,0.0,1.51,,,,,90.26,85.88
2022-07-22,BRE,Complet de 6 mois ou plus - sans rappel,737.58,276.3,202.43,138.63,5.64,5.0,0.17,0.17,18.42,,,,,90.26,85.88
2022-07-22,CVL,Complet - avec 2 rappels de 6 mois ou plus,8.53,3.15,5.28,2.06,0.0,0.0,0.14,0.14,0.21,,,,,89.78,89.42
2022-07-22,GES,Complet - avec 1 rappel entre 3 mois et 6 mois,1223.64,490.46,459.68,289.67,5.94,5.69,0.03,0.03,11.93,,,,,90.21,86.69
2022-07-22,GES,Complet - avec 2 rappels entre 3 mois et 6 mois,224.62,71.11,56.43,34.52,5.14,4.24,1.09,1.09,1.87,,,,,90.21,86.69
2022-07-22,GUA,Complet entre 3 mois et 6 mois - sans rappel,5.62,1.0,2.25,1.0,0.0,0.0,0.0,0.0,3.31,,,,,56.16,45.12
2022-07-22,GUY,Complet - avec 1 rappel de moins de 3 mois,8.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,,,,,74.84,63.16
2022-07-22,IDF,Complet - avec 1 rappel de moins de 3 mois,566.11,45.99,58.7,8.35,2.3,2.18,0.02,0.0,1.95,,,,,83.11,83.36
2022-07-22,IDF,Complet - avec 2 rappels de moins de 3 mois,978.81,147.77,198.39,63.26,10.33,4.12,1.11,1.0,5.34,,,,,83.11,83.36
2022-07-22,LRE,Primo dose efficace,12.96,3.58,4.82,1.66,0.13,0.02,0.0,0.0,1.9,,,,,59.48,52.81
2022-07-22,MAR,Non-vaccinés,154.04,21.66,28.18,12.96,2.3,0.5,0.0,0.0,,,,,,40.36,32.89
2022-07-22,MAR,Complet de moins de 3 mois - sans rappel,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,,,,,40.36,32.89
2022-07-22,MAR,Complet - avec 1 rappel de 6 mois ou plus,80.69,20.41,21.61,11.17,1.7,0.5,0.0,0.0,38.59,,,,,40.36,32.89
2022-07-22,MAR,Complet - avec 2 rappels de 6 mois ou plus,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,,,,,40.36,32.89
2022-07-22,MAY,Primo dose récente,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,63.25,85.84
2022-07-22,MAY,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,63.25,85.84
2022-07-22,NAQ,Complet - avec 1 rappel de 6 mois ou plus,4568.91,1614.39,1767.83,1035.94,43.03,33.96,2.0,2.0,56.29,,,,,88.2,84.61
2022-07-22,NAQ,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.06,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,88.2,84.61
2022-07-22,NOR,Non-vaccinés,679.1,183.09,131.38,76.46,5.31,4.32,0.0,0.0,,,,,,91.89,89.98
2022-07-22,NOR,Complet - avec 1 rappel entre 3 mois et 6 mois,388.57,140.84,111.12,83.06,4.66,4.13,0.0,0.0,11.57,,,,,91.89,89.98
2022-07-22,OCC,Complet - avec 1 rappel entre 3 mois et 6 mois,992.87,390.84,339.96,239.95,4.36,3.82,2.05,1.05,11.63,,,,,89.64,86.2
2022-07-22,OCC,Complet - avec 1 rappel de 6 mois ou plus,5347.53,2100.6,1955.59,1328.58,44.2,36.01,1.54,1.54,54.33,,,,,89.64,86.2
2022-07-22,OCC,Complet - avec 2 rappels entre 3 mois et 6 mois,266.13,69.09,65.07,32.47,7.22,5.48,1.07,1.07,2.01,,,,,89.64,86.2
2022-07-22,PAC,Complet - avec 3 rappels de moins de 3 mois,2.13,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,,,,,87.43,87.82
2022-07-22,PDL,Non-vaccinés,666.37,195.28,177.89,103.89,1.63,1.49,0.36,0.18,,,,,,88.03,85.57
2022-07-22,PDL,Complet - avec 3 rappels de moins de 3 mois,3.12,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.02,,,,,88.03,85.57
2022-07-23,ARA,Complet - avec 1 rappel de 6 mois ou plus,5602.59,1447.27,1468.11,918.79,41.13,33.76,8.6,7.6,54.49,,,,,84.49,84.34
2022-07-23,BFC,Complet de 6 mois ou plus - sans rappel,766.55,153.9,118.4,69.09,2.57,2.57,1.0,1.0,20.13,,,,,91.39,89.35
2022-07-23,BRE,Complet - avec 2 rappels de moins de 3 mois,296.88,46.92,51.91,25.3,1.22,0.43,0.0,0.0,6.83,,,,,90.22,86.03
2022-07-23,BRE,Complet - avec 3 rappels de moins de 3 mois,2.14,0.0,1.05,0.0,1.0,1.0,0.0,0.0,0.03,,,,,90.22,86.03
2022-07-23,COR,Non-vaccinés,127.75,32.26,29.33,18.85,0.78,0.78,0.7,0.35,,,,,,81.38,76.84
2022-07-23,COR,Complet de moins de 3 mois - sans rappel,1.66,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.15,,,,,81.38,76.84
2022-07-23,COR,Complet - avec 2 rappels de moins de 3 mois,11.1,1.4,1.87,0.3,0.35,0.35,0.0,0.0,4.56,,,,,81.38,76.84
2022-07-23,CVL,Non-vaccinés,588.18,79.8,103.4,47.55,1.25,1.25,0.25,0.25,,,,,,89.77,89.26
2022-07-23,CVL,Complet entre 3 mois et 6 mois - sans rappel,31.98,4.4,8.74,4.34,0.0,0.0,0.0,0.0,1.49,,,,,89.77,89.26
2022-07-23,GES,Primo dose récente,4.23,1.0,2.06,1.0,0.0,0.0,0.0,0.0,0.02,,,,,90.24,86.6
2022-07-23,GUA,Complet de moins de 3 mois - sans rappel,0.51,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.14,,,,,56.29,45.14
2022-07-23,GUA,Complet - avec 1 rappel de 6 mois ou plus,51.13,3.72,7.49,3.5,0.37,0.25,0.4,0.4,36.37,,,,,56.29,45.14
2022-07-23,GUY,Complet entre 3 mois et 6 mois - sans rappel,8.05,0.36,0.01,0.01,0.04,0.0,0.0,0.0,3.99,,,,,74.69,62.82
2022-07-23,HDF,Non-vaccinés,1584.6,282.02,297.04,125.22,8.76,5.1,1.08,1.0,,,,,,89.23,90.91
2022-07-23,HDF,Complet de 6 mois ou plus - sans rappel,1577.58,243.43,278.44,128.37,4.63,3.32,0.08,0.0,19.74,,,,,89.23,90.91
2022-07-23,IDF,Complet - avec 1 rappel de moins de 3 mois,389.43,26.45,27.69,3.79,0.31,0.16,0.0,0.0,1.95,,,,,83.1,83.28
2022-07-23,IDF,Complet - avec 2 rappels entre 3 mois et 6 mois,299.9,40.18,67.18,16.94,3.96,3.16,1.0,1.0,1.97,,,,,83.1,83.28
2022-07-23,LRE,Complet - avec 1 rappel de moins de 3 mois,24.49,3.85,3.52,2.78,0.0,0.0,0.01,0.01,2.79,,,,,59.43,52.81
2022-07-23,LRE,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,59.43,52.81
2022-07-23,MAR,Complet - avec 2 rappels de 6 mois ou plus,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,,,,,40.44,32.36
2022-07-23,MAY,Non-vaccinés,43.46,0.18,5.14,0.18,0.0,0.0,0.0,0.0,,,,,,62.83,85.84
2022-07-23,MAY,Complet - avec 1 rappel entre 3 mois et 6 mois,25.26,0.1,1.84,0.0,0.0,0.0,0.0,0.0,13.4,,,,,62.83,85.84
2022-07-23,NAQ,Complet entre 3 mois et 6 mois - sans rappel,86.7,9.58,25.17,5.1,0.08,0.06,0.0,0.0,1.42,,,,,88.19,84.57
2022-07-23,OCC,Primo dose récente,3.43,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.02,,,,,89.64,86.46
2022-07-23,OCC,Complet de 6 mois ou plus - sans rappel,1731.92,297.92,232.25,135.48,5.26,1.94,0.54,0.22,21.39,,,,,89.64,86.46
2022-07-23,OCC,Complet - avec 2 rappels de moins de 3 mois,480.65,87.21,76.03,44.76,3.84,2.3,0.16,0.0,6.26,,,,,89.64,86.46
2022-07-23,PAC,Complet entre 3 mois et 6 mois - sans rappel,133.13,16.14,26.37,11.22,3.14,2.0,0.0,0.0,1.84,,,,,87.43,88.25
2022-07-23,PDL,Complet - avec 1 rappel entre 3 mois et 6 mois,516.88,127.51,173.11,90.14,1.33,1.28,0.0,0.0,12.59,,,,,88.04,85.48
2022-07-24,BFC,Complet - avec 1 rappel entre 3 mois et 6 mois,87.2,16.52,17.48,6.62,3.58,3.22,1.0,1.0,10.23,,,,,91.38,89.35
2022-07-24,BRE,Complet - avec 2 rappels de moins de 3 mois,64.98,15.25,9.82,4.48,2.01,1.15,0.0,0.0,6.87,,,,,90.23,85.92
2022-07-24,BRE,Complet - avec 2 rappels de 6 mois ou plus,5.16,1.03,1.05,1.02,0.06,0.06,0.0,0.0,0.26,,,,,90.23,85.92
2022-07-24,COR,Non-vaccinés,33.55,4.0,4.14,0.92,2.0,2.0,0.2,0.0,,,,,,81.41,75.22
2022-07-24,COR,Complet - avec 1 rappel de moins de 3 mois,1.52,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.99,,,,,81.41,75.22
2022-07-24,COR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,81.41,75.22
2022-07-24,CVL,Complet - avec 3 rappels de moins de 3 mois,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,,,,89.77,89.34
2022-07-24,CVL,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,89.77,89.34
2022-07-24,GES,Complet - avec 1 rappel de 6 mois ou plus,1139.5,225.12,250.68,116.96,23.77,16.83,4.5,4.5,57.82,,,,,90.24,86.52
2022-07-24,GES,Complet - avec 2 rappels de moins de 3 mois,142.65,23.19,21.65,5.81,8.75,7.55,0.0,0.0,5.78,,,,,90.24,86.52
2022-07-24,GES,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,90.24,86.52
2022-07-24,GUY,Non-vaccinés,15.8,3.15,4.36,2.36,4.36,2.0,0.0,0.0,,,,,,74.75,64.2
2022-07-24,HDF,Complet - avec 2 rappels de moins de 3 mois,146.1,15.68,24.8,6.46,4.87,3.42,1.0,1.0,5.99,,,,,89.25,91.02
2022-07-24,IDF,Complet - avec 2 rappels de 6 mois ou plus,7.6,0.09,1.32,0.07,0.04,0.0,0.0,0.0,0.19,,,,,83.09,83.18
2022-07-24,IDF,Complet - avec 3 rappels de moins de 3 mois,1.06,1.02,1.02,1.02,0.0,0.0,0.0,0.0,0.02,,,,,83.09,83.18
2022-07-24,LRE,Complet de 6 mois ou plus - sans rappel,93.71,16.85,14.29,9.15,2.87,2.63,0.15,0.15,30.67,,,,,59.34,51.59
2022-07-24,LRE,Complet - avec 1 rappel de 6 mois ou plus,157.79,34.01,32.29,19.55,4.08,3.6,0.57,0.57,42.84,,,,,59.34,51.59
2022-07-24,LRE,Complet - avec 2 rappels de moins de 3 mois,12.06,0.63,0.43,0.11,0.01,0.01,0.0,0.0,2.16,,,,,59.34,51.59
2022-07-24,MAR,Complet - avec 1 rappel de moins de 3 mois,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,,,,,40.44,31.27
2022-07-24,MAY,Complet - avec 1 rappel de moins de 3 mois,2.64,0.11,0.1,0.06,0.0,0.0,0.0,0.0,5.52,,,,,62.45,85.84
2022-07-24,MAY,Complet - avec 1 rappel de 6 mois ou plus,8.93,4.25,3.9,2.83,0.3,0.3,0.0,0.0,24.84,,,,,62.45,85.84
2022-07-24,MAY,Complet - avec 2 rappels de moins de 3 mois,0.2,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.95,,,,,62.45,85.84
2022-07-24,OCC,Non-vaccinés,444.15,84.61,93.79,29.33,18.5,14.98,3.72,2.72,,,,,,89.65,86.55
2022-07-24,OCC,Complet - avec 2 rappels entre 3 mois et 6 mois,71.48,10.33,11.36,4.44,2.49,1.2,0.19,0.19,2.1,,,,,89.65,86.55
2022-07-24,PAC,Non-vaccinés,869.24,119.42,144.75,44.4,31.05,20.6,1.0,1.0,,,,,,87.44,87.91
2022-07-24,PDL,Complet de 6 mois ou plus - sans rappel,300.78,68.05,62.66,37.44,2.44,2.25,1.11,1.11,19.4,,,,,88.02,85.78
2022-07-25,ARA,Non-vaccinés,2848.57,678.09,618.34,357.41,25.06,19.3,1.66,1.37,,,,,,84.44,84.19
2022-07-25,ARA,Complet - avec 1 rappel de moins de 3 mois,288.75,49.51,50.36,27.17,2.27,2.25,0.0,0.0,1.28,,,,,84.44,84.19
2022-07-25,BRE,Non-vaccinés,734.78,228.56,201.51,145.47,6.25,4.61,1.09,1.0,,,,,,90.17,85.85
2022-07-25,BRE,Complet de moins de 3 mois - sans rappel,18.32,4.87,3.72,2.63,0.0,0.0,1.09,1.0,0.15,,,,,90.17,85.85
2022-07-25,COR,Primo dose récente,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,81.15,74.1
2022-07-25,COR,Primo dose efficace,23.24,6.05,5.76,4.7,0.0,0.0,0.0,0.0,1.44,,,,,81.15,74.1
2022-07-25,GES,Complet entre 3 mois et 6 mois - sans rappel,204.44,80.42,68.71,46.28,1.0,0.0,1.04,1.0,1.49,,,,,90.25,86.16
2022-07-25,GES,Complet - avec 2 rappels de 6 mois ou plus,46.06,14.15,11.34,7.83,1.26,1.26,0.0,0.0,0.2,,,,,90.25,86.16
2022-07-25,GES,Complet - avec 3 rappels entre 3 et 6 mois ou plus,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,90.25,86.16
2022-07-25,GUA,Complet de moins de 3 mois - sans rappel,4.6,3.25,1.27,0.0,0.0,0.0,0.0,0.0,1.13,,,,,55.9,49.32
2022-07-28,NAQ,Non-vaccinés,1170.25,273.13,241.27,133.92,15.67,9.8,1.32,1.32,,,,,,88.2,84.8
2022-07-28,NAQ,Complet de moins de 3 mois - sans rappel,26.91,5.75,10.58,2.21,0.01,0.0,0.0,0.0,0.18,,,,,88.2,84.8
2022-07-28,NAQ,Complet - avec 1 rappel de 6 mois ou plus,3540.29,1250.66,1181.18,695.52,41.99,37.55,4.96,4.96,58.13,,,,,88.2,84.8
2022-07-28,OCC,Primo dose efficace,127.38,23.51,16.86,11.82,0.06,0.0,0.0,0.0,1.1,,,,,89.66,86.98
2022-07-28,PAC,Complet - avec 3 rappels de moins de 3 mois,2.24,1.09,1.19,1.08,0.13,0.12,0.0,0.0,0.04,,,,,87.4,87.58
2022-07-28,PDL,Complet de moins de 3 mois - sans rappel,8.16,1.28,2.23,0.15,0.0,0.0,0.0,0.0,0.15,,,,,87.81,84.98
2022-07-29,ARA,Complet - avec 1 rappel de 6 mois ou plus,5411.17,1761.51,1576.72,1005.24,48.19,38.87,8.34,6.34,56.09,,,,,84.29,84.54
2022-07-29,BFC,Primo dose efficace,40.45,8.47,2.68,1.52,0.14,0.14,0.0,0.0,0.95,,,,,91.32,89.99
2022-07-29,BRE,Complet - avec 1 rappel entre 3 mois et 6 mois,272.31,99.9,71.51,53.55,1.11,0.2,1.0,1.0,8.81,,,,,89.96,85.19
2022-07-29,BRE,Complet - avec 2 rappels entre 3 mois et 6 mois,129.35,36.51,42.07,21.3,1.97,1.73,1.26,1.0,2.49,,,,,89.96,85.19
2022-07-29,COR,Complet - avec 2 rappels de 6 mois ou plus,2.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,80.88,70.99
2022-07-29,CVL,Complet - avec 1 rappel entre 3 mois et 6 mois,229.03,36.56,58.05,16.52,1.59,1.34,1.06,1.06,9.0,,,,,89.44,90.04
2022-07-29,GES,Complet - avec 1 rappel entre 3 mois et 6 mois,727.14,246.09,215.16,135.69,3.18,3.0,1.0,1.0,8.8,,,,,90.24,85.9
2022-07-29,GES,Complet - avec 2 rappels entre 3 mois et 6 mois,262.78,50.08,59.63,21.05,2.34,1.33,1.0,1.0,2.16,,,,,90.24,85.9
2022-07-29,GUA,Complet entre 3 mois et 6 mois - sans rappel,0.96,0.0,0.16,0.0,0.0,0.0,0.0,0.0,2.92,,,,,55.04,53.02
2022-07-29,GUY,Complet entre 3 mois et 6 mois - sans rappel,3.09,0.17,0.24,0.17,0.02,0.02,0.0,0.0,3.64,,,,,73.88,62.96
2022-07-29,GUY,Complet de 6 mois ou plus - sans rappel,44.29,10.28,4.64,3.0,0.1,0.1,0.0,0.0,36.49,,,,,73.88,62.96
2022-07-29,GUY,Complet - avec 1 rappel entre 3 mois et 6 mois,12.4,1.0,2.37,1.0,0.01,0.01,0.0,0.0,11.36,,,,,73.88,62.96
2022-07-29,HDF,Non-vaccinés,1512.97,272.37,239.7,118.54,7.94,6.32,1.0,0.0,,,,,,89.16,91.18
2022-07-29,HDF,Complet de moins de 3 mois - sans rappel,24.87,1.48,2.3,1.1,0.0,0.0,0.0,0.0,0.19,,,,,89.16,91.18
2022-07-29,IDF,Complet entre 3 mois et 6 mois - sans rappel,227.06,21.86,22.57,6.35,4.73,3.23,0.0,0.0,1.24,,,,,82.68,83.08
2022-07-29,LRE,Complet - avec 1 rappel entre 3 mois et 6 mois,98.75,39.09,46.61,29.11,1.44,0.0,0.04,0.04,12.69,,,,,58.88,50.82
2022-07-29,LRE,Complet - avec 1 rappel de 6 mois ou plus,419.08,153.02,177.02,99.52,3.98,2.76,3.04,1.43,45.06,,,,,58.88,50.82
2022-07-29,LRE,Complet - avec 2 rappels de moins de 3 mois,28.37,10.73,10.8,7.2,0.0,0.0,0.0,0.0,2.26,,,,,58.88,50.82
2022-07-29,LRE,Complet - avec 3 rappels de moins de 3 mois,0.31,0.0,0.18,0.0,0.0,0.0,0.01,0.01,0.02,,,,,58.88,50.82
2022-07-29,MAR,Complet de 6 mois ou plus - sans rappel,82.65,9.38,13.0,3.14,0.0,0.0,1.0,1.0,30.85,,,,,41.74,36.84
2022-07-29,MAR,Complet - avec 1 rappel de moins de 3 mois,4.2,0.49,0.0,0.0,0.0,0.0,0.0,0.0,2.38,,,,,41.74,36.84
2022-07-29,MAR,Complet - avec 2 rappels de moins de 3 mois,4.97,0.5,2.33,0.5,0.0,0.0,0.0,0.0,2.73,,,,,41.74,36.84
2022-07-29,MAR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,41.74,36.84
2022-07-29,MAY,Non-vaccinés,52.6,0.42,5.23,0.17,0.22,0.22,0.27,0.0,,,,,,60.13,71.53
2022-07-29,MAY,Complet - avec 2 rappels de moins de 3 mois,5.65,0.06,0.2,0.0,0.0,0.0,0.0,0.0,0.96,,,,,60.13,71.53
2022-07-29,MAY,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60.13,71.53
2022-07-29,NAQ,Primo dose récente,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,88.2,84.84
2022-07-29,NAQ,Complet - avec 2 rappels de moins de 3 mois,517.11,104.41,101.56,43.61,3.62,2.39,0.0,0.0,7.61,,,,,88.2,84.84
2022-07-29,NAQ,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,88.2,84.84
2022-07-29,NOR,Primo dose récente,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,91.57,89.42
2022-07-29,OCC,Complet - avec 1 rappel entre 3 mois et 6 mois,650.92,200.27,172.67,111.18,4.83,4.61,1.08,1.0,8.79,,,,,89.67,86.81
2022-07-29,OCC,Complet - avec 1 rappel de 6 mois ou plus,3959.74,1364.43,1164.14,748.65,32.0,24.17,3.58,3.0,56.34,,,,,89.67,86.81
2022-07-29,PAC,Primo dose efficace,138.51,16.77,17.41,7.88,4.29,4.23,0.0,0.0,1.42,,,,,87.36,87.73
2022-07-29,PAC,Complet - avec 1 rappel entre 3 mois et 6 mois,699.42,143.21,133.59,61.82,2.73,2.31,0.06,0.0,9.07,,,,,87.36,87.73
2022-07-29,PAC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,87.36,87.73
