date_reference,semaine_injection,code_categorie,libelle_categorie,effectif_inj_categorie,effectif_inj_toutes_categories,part_categorie,effectif_cumu_inj_categorie,effectif_cumu_inj_ttes_categorie,part_cumu_categorie,categorie,date
2023-01-01,2020-52,1,Centre de vaccination,280,620,0.45,280,620,0.45,1 - Centre de vaccination,2021-01-03
2023-01-01,2020-52,2,Cabinet médical / officine,50,620,0.088,50,620,0.088,2 - Cabinet médical / officine,2021-01-03
2023-01-01,2020-52,3,EHPAD / USLD,10,620,0.023,10,620,0.023,3 - EHPAD / USLD,2021-01-03
2023-01-01,2020-52,4,Domicile,,620,,,620,,4 - Domicile,2021-01-03
2023-01-01,2020-52,5,Entreprise,,620,,,620,,5 - Entreprise,2021-01-03
2023-01-01,2020-52,6,Autre,270,620,0.432,270,620,0.432,6 - Autre,2021-01-03
2023-01-01,2020-53,1,Centre de vaccination,2130,3960,0.537,2410,4580,0.525,1 - Centre de vaccination,2021-01-10
2023-01-01,2020-53,2,Cabinet médical / officine,290,3960,0.073,340,4580,0.075,2 - Cabinet médical / officine,2021-01-10
2023-01-01,2020-53,3,EHPAD / USLD,420,3960,0.106,430,4580,0.094,3 - EHPAD / USLD,2021-01-10
2023-01-01,2020-53,4,Domicile,30,3960,0.007,30,4580,0.007,4 - Domicile,2021-01-10
2023-01-01,2020-53,5,Entreprise,,3960,,,4580,,5 - Entreprise,2021-01-10
2023-01-01,2020-53,6,Autre,1100,3960,0.277,1360,4580,0.298,6 - Autre,2021-01-10
2023-01-01,2021-01,1,Centre de vaccination,8830,106270,0.083,11240,110840,0.101,1 - Centre de vaccination,2021-01-10
2023-01-01,2021-01,2,Cabinet médical / officine,11980,106270,0.113,12330,110840,0.111,2 - Cabinet médical / officine,2021-01-10
2023-01-01,2021-01,3,EHPAD / USLD,25920,106270,0.244,26360,110840,0.238,3 - EHPAD / USLD,2021-01-10
2023-01-01,2021-01,4,Domicile,50,106270,0.0,80,110840,0.001,4 - Domicile,2021-01-10
2023-01-01,2021-01,5,Entreprise,290,106270,0.003,290,110840,0.003,5 - Entreprise,2021-01-10
2023-01-01,2021-01,6,Autre,59190,106270,0.557,60550,110840,0.546,6 - Autre,2021-01-10
2023-01-01,2021-02,1,Centre de vaccination,36360,350170,0.104,47590,461020,0.103,1 - Centre de vaccination,2021-01-17
2023-01-01,2021-02,2,Cabinet médical / officine,40490,350170,0.116,52820,461020,0.115,2 - Cabinet médical / officine,2021-01-17
2023-01-01,2021-02,3,EHPAD / USLD,94660,350170,0.27,121010,461020,0.262,3 - EHPAD / USLD,2021-01-17
2023-01-01,2021-02,4,Domicile,190,350170,0.001,270,461020,0.001,4 - Domicile,2021-01-17
2023-01-01,2021-02,5,Entreprise,400,350170,0.001,690,461020,0.002,5 - Entreprise,2021-01-17
2023-01-01,2021-02,6,Autre,178080,350170,0.509,238630,461020,0.518,6 - Autre,2021-01-17
2023-01-01,2021-03,1,Centre de vaccination,254760,683190,0.373,302350,1144210,0.264,1 - Centre de vaccination,2021-01-24
2023-01-01,2021-03,2,Cabinet médical / officine,38830,683190,0.057,91650,1144210,0.08,2 - Cabinet médical / officine,2021-01-24
2023-01-01,2021-03,3,EHPAD / USLD,216560,683190,0.317,337570,1144210,0.295,3 - EHPAD / USLD,2021-01-24
2023-01-01,2021-03,4,Domicile,430,683190,0.001,700,1144210,0.001,4 - Domicile,2021-01-24
2023-01-01,2021-03,5,Entreprise,460,683190,0.001,1150,1144210,0.001,5 - Entreprise,2021-01-24
2023-01-01,2021-03,6,Autre,172160,683190,0.252,410790,1144210,0.359,6 - Autre,2021-01-24
2023-01-01,2021-04,1,Centre de vaccination,271100,595160,0.455,573450,1739370,0.33,1 - Centre de vaccination,2021-01-31
2023-01-01,2021-04,2,Cabinet médical / officine,27770,595160,0.047,119420,1739370,0.069,2 - Cabinet médical / officine,2021-01-31
2023-01-01,2021-04,3,EHPAD / USLD,174140,595160,0.293,511710,1739370,0.294,3 - EHPAD / USLD,2021-01-31
2023-01-01,2021-04,4,Domicile,340,595160,0.001,1030,1739370,0.001,4 - Domicile,2021-01-31
2023-01-01,2021-04,5,Entreprise,170,595160,0.0,1320,1739370,0.001,5 - Entreprise,2021-01-31
2023-01-01,2021-04,6,Autre,121650,595160,0.204,532440,1739370,0.306,6 - Autre,2021-01-31
2023-01-01,2021-05,1,Centre de vaccination,274740,616080,0.446,848190,2355440,0.36,1 - Centre de vaccination,2021-02-07
2023-01-01,2021-05,2,Cabinet médical / officine,32500,616080,0.053,151920,2355440,0.064,2 - Cabinet médical / officine,2021-02-07
2023-01-01,2021-05,3,EHPAD / USLD,169340,616080,0.275,681050,2355440,0.289,3 - EHPAD / USLD,2021-02-07
2023-01-01,2021-05,4,Domicile,380,616080,0.001,1420,2355440,0.001,4 - Domicile,2021-02-07
2023-01-01,2021-05,5,Entreprise,260,616080,0.0,1580,2355440,0.001,5 - Entreprise,2021-02-07
2023-01-01,2021-05,6,Autre,138840,616080,0.225,671280,2355440,0.285,6 - Autre,2021-02-07
2023-01-01,2021-06,1,Centre de vaccination,320640,824430,0.389,1168830,3179870,0.368,1 - Centre de vaccination,2021-02-14
2023-01-01,2021-06,2,Cabinet médical / officine,46630,824430,0.057,198560,3179870,0.062,2 - Cabinet médical / officine,2021-02-14
2023-01-01,2021-06,3,EHPAD / USLD,272400,824430,0.33,953450,3179870,0.3,3 - EHPAD / USLD,2021-02-14
2023-01-01,2021-06,4,Domicile,550,824430,0.001,1970,3179870,0.001,4 - Domicile,2021-02-14
2023-01-01,2021-06,5,Entreprise,600,824430,0.001,2180,3179870,0.001,5 - Entreprise,2021-02-14
2023-01-01,2021-06,6,Autre,183600,824430,0.223,854880,3179870,0.269,6 - Autre,2021-02-14
2023-01-01,2021-07,1,Centre de vaccination,429350,839730,0.511,1598180,4019600,0.398,1 - Centre de vaccination,2021-02-21
2023-01-01,2021-07,2,Cabinet médical / officine,38480,839730,0.046,237040,4019600,0.059,2 - Cabinet médical / officine,2021-02-21
2023-01-01,2021-07,3,EHPAD / USLD,205370,839730,0.245,1158820,4019600,0.288,3 - EHPAD / USLD,2021-02-21
2023-01-01,2021-07,4,Domicile,670,839730,0.001,2640,4019600,0.001,4 - Domicile,2021-02-21
2023-01-01,2021-07,5,Entreprise,530,839730,0.001,2710,4019600,0.001,5 - Entreprise,2021-02-21
2023-01-01,2021-07,6,Autre,165330,839730,0.197,1020210,4019600,0.254,6 - Autre,2021-02-21
2023-01-01,2021-08,1,Centre de vaccination,455950,854690,0.533,2054140,4874290,0.421,1 - Centre de vaccination,2021-02-28
2023-01-01,2021-08,2,Cabinet médical / officine,132340,854690,0.155,369380,4874290,0.076,2 - Cabinet médical / officine,2021-02-28
2023-01-01,2021-08,3,EHPAD / USLD,129310,854690,0.151,1288130,4874290,0.264,3 - EHPAD / USLD,2021-02-28
2023-01-01,2021-08,4,Domicile,1670,854690,0.002,4310,4874290,0.001,4 - Domicile,2021-02-28
2023-01-01,2021-08,5,Entreprise,270,854690,0.0,2980,4874290,0.001,5 - Entreprise,2021-02-28
2023-01-01,2021-08,6,Autre,135150,854690,0.158,1155360,4874290,0.237,6 - Autre,2021-02-28
2023-01-01,2021-09,1,Centre de vaccination,689730,1322980,0.521,2743870,6197270,0.443,1 - Centre de vaccination,2021-03-07
2023-01-01,2021-09,2,Cabinet médical / officine,322520,1322980,0.244,691890,6197270,0.112,2 - Cabinet médical / officine,2021-03-07
2023-01-01,2021-09,3,EHPAD / USLD,110930,1322980,0.084,1399060,6197270,0.226,3 - EHPAD / USLD,2021-03-07
2023-01-01,2021-09,4,Domicile,4030,1322980,0.003,8340,6197270,0.001,4 - Domicile,2021-03-07
2023-01-01,2021-09,5,Entreprise,290,1322980,0.0,3270,6197270,0.001,5 - Entreprise,2021-03-07
2023-01-01,2021-09,6,Autre,195480,1322980,0.148,1350840,6197270,0.218,6 - Autre,2021-03-07
2023-01-01,2021-10,1,Centre de vaccination,724940,1586170,0.457,3468810,7783440,0.446,1 - Centre de vaccination,2021-03-14
2023-01-01,2021-10,2,Cabinet médical / officine,528220,1586170,0.333,1220110,7783440,0.157,2 - Cabinet médical / officine,2021-03-14
2023-01-01,2021-10,3,EHPAD / USLD,100000,1586170,0.063,1499070,7783440,0.193,3 - EHPAD / USLD,2021-03-14
2023-01-01,2021-10,4,Domicile,8410,1586170,0.005,16740,7783440,0.002,4 - Domicile,2021-03-14
2023-01-01,2021-10,5,Entreprise,690,1586170,0.0,3960,7783440,0.001,5 - Entreprise,2021-03-14
2023-01-01,2021-10,6,Autre,223920,1586170,0.141,1574750,7783440,0.202,6 - Autre,2021-03-14
2023-01-01,2021-11,1,Centre de vaccination,882190,1264210,0.698,4351000,9047650,0.481,1 - Centre de vaccination,2021-03-21
2023-01-01,2021-11,2,Cabinet médical / officine,182100,1264210,0.144,1402210,9047650,0.155,2 - Cabinet médical / officine,2021-03-21
2023-01-01,2021-11,3,EHPAD / USLD,52070,1264210,0.041,1551140,9047650,0.171,3 - EHPAD / USLD,2021-03-21
2023-01-01,2021-11,4,Domicile,3580,1264210,0.003,20320,9047650,0.002,4 - Domicile,2021-03-21
2023-01-01,2021-11,5,Entreprise,2360,1264210,0.002,6320,9047650,0.001,5 - Entreprise,2021-03-21
2023-01-01,2021-11,6,Autre,141910,1264210,0.112,1716660,9047650,0.19,6 - Autre,2021-03-21
2023-01-01,2021-12,1,Centre de vaccination,1074610,1859620,0.578,5425610,10907260,0.497,1 - Centre de vaccination,2021-03-28
2023-01-01,2021-12,2,Cabinet médical / officine,511960,1859620,0.275,1914170,10907260,0.175,2 - Cabinet médical / officine,2021-03-28
2023-01-01,2021-12,3,EHPAD / USLD,34060,1859620,0.018,1585190,10907260,0.145,3 - EHPAD / USLD,2021-03-28
2023-01-01,2021-12,4,Domicile,7520,1859620,0.004,27840,10907260,0.003,4 - Domicile,2021-03-28
2023-01-01,2021-12,5,Entreprise,7390,1859620,0.004,13710,10907260,0.001,5 - Entreprise,2021-03-28
2023-01-01,2021-12,6,Autre,224090,1859620,0.121,1940750,10907260,0.178,6 - Autre,2021-03-28
2023-01-01,2021-13,1,Centre de vaccination,1305130,2010200,0.649,6730740,12917460,0.521,1 - Centre de vaccination,2021-04-04
2023-01-01,2021-13,2,Cabinet médical / officine,384910,2010200,0.191,2299080,12917460,0.178,2 - Cabinet médical / officine,2021-04-04
2023-01-01,2021-13,3,EHPAD / USLD,80860,2010200,0.04,1666050,12917460,0.129,3 - EHPAD / USLD,2021-04-04
2023-01-01,2021-13,4,Domicile,6310,2010200,0.003,34150,12917460,0.003,4 - Domicile,2021-04-04
2023-01-01,2021-13,5,Entreprise,8350,2010200,0.004,22060,12917460,0.002,5 - Entreprise,2021-04-04
2023-01-01,2021-13,6,Autre,224640,2010200,0.112,2165390,12917460,0.168,6 - Autre,2021-04-04
2023-01-01,2021-14,1,Centre de vaccination,1503560,2162430,0.695,8234300,15079900,0.546,1 - Centre de vaccination,2021-04-11
2023-01-01,2021-14,2,Cabinet médical / officine,364060,2162430,0.168,2663130,15079900,0.177,2 - Cabinet médical / officine,2021-04-11
2023-01-01,2021-14,3,EHPAD / USLD,75630,2162430,0.035,1741690,15079900,0.115,3 - EHPAD / USLD,2021-04-11
2023-01-01,2021-14,4,Domicile,10700,2162430,0.005,44850,15079900,0.003,4 - Domicile,2021-04-11
2023-01-01,2021-14,5,Entreprise,8660,2162430,0.004,30730,15079900,0.002,5 - Entreprise,2021-04-11
2023-01-01,2021-14,6,Autre,199820,2162430,0.092,2365210,15079900,0.157,6 - Autre,2021-04-11
2023-01-01,2021-15,1,Centre de vaccination,1848820,2590630,0.714,10083120,17670530,0.571,1 - Centre de vaccination,2021-04-18
2023-01-01,2021-15,2,Cabinet médical / officine,429720,2590630,0.166,3092850,17670530,0.175,2 - Cabinet médical / officine,2021-04-18
2023-01-01,2021-15,3,EHPAD / USLD,66870,2590630,0.026,1808560,17670530,0.102,3 - EHPAD / USLD,2021-04-18
2023-01-01,2021-15,4,Domicile,16280,2590630,0.006,61130,17670530,0.003,4 - Domicile,2021-04-18
2023-01-01,2021-15,5,Entreprise,11860,2590630,0.005,42590,17670530,0.002,5 - Entreprise,2021-04-18
2023-01-01,2021-15,6,Autre,217080,2590630,0.084,2582280,17670530,0.146,6 - Autre,2021-04-18
2023-01-01,2021-16,1,Centre de vaccination,2028110,2586540,0.784,12111230,20257070,0.598,1 - Centre de vaccination,2021-04-25
2023-01-01,2021-16,2,Cabinet médical / officine,253250,2586540,0.098,3346100,20257070,0.165,2 - Cabinet médical / officine,2021-04-25
2023-01-01,2021-16,3,EHPAD / USLD,73540,2586540,0.028,1882100,20257070,0.093,3 - EHPAD / USLD,2021-04-25
2023-01-01,2021-16,4,Domicile,12460,2586540,0.005,73590,20257070,0.004,4 - Domicile,2021-04-25
2023-01-01,2021-16,5,Entreprise,11180,2586540,0.004,53770,20257070,0.003,5 - Entreprise,2021-04-25
2023-01-01,2021-16,6,Autre,207990,2586540,0.08,2790280,20257070,0.138,6 - Autre,2021-04-25
2023-01-01,2021-17,1,Centre de vaccination,2254970,2830770,0.797,14366200,23087840,0.622,1 - Centre de vaccination,2021-05-02
2023-01-01,2021-17,2,Cabinet médical / officine,261820,2830770,0.092,3607920,23087840,0.156,2 - Cabinet médical / officine,2021-05-02
2023-01-01,2021-17,3,EHPAD / USLD,67970,2830770,0.024,1950070,23087840,0.084,3 - EHPAD / USLD,2021-05-02
2023-01-01,2021-17,4,Domicile,12070,2830770,0.004,85660,23087840,0.004,4 - Domicile,2021-05-02
2023-01-01,2021-17,5,Entreprise,13950,2830770,0.005,67730,23087840,0.003,5 - Entreprise,2021-05-02
2023-01-01,2021-17,6,Autre,219990,2830770,0.078,3010270,23087840,0.13,6 - Autre,2021-05-02
2023-01-01,2021-18,1,Centre de vaccination,2706210,3292900,0.822,17072410,26380750,0.647,1 - Centre de vaccination,2021-05-09
2023-01-01,2021-18,2,Cabinet médical / officine,275460,3292900,0.084,3883380,26380750,0.147,2 - Cabinet médical / officine,2021-05-09
2023-01-01,2021-18,3,EHPAD / USLD,56240,3292900,0.017,2006310,26380750,0.076,3 - EHPAD / USLD,2021-05-09
2023-01-01,2021-18,4,Domicile,11280,3292900,0.003,96940,26380750,0.004,4 - Domicile,2021-05-09
2023-01-01,2021-18,5,Entreprise,14850,3292900,0.005,82570,26380750,0.003,5 - Entreprise,2021-05-09
2023-01-01,2021-18,6,Autre,228870,3292900,0.07,3239140,26380750,0.123,6 - Autre,2021-05-09
2023-01-01,2021-19,1,Centre de vaccination,3118470,3596320,0.867,20190880,29977070,0.674,1 - Centre de vaccination,2021-05-16
2023-01-01,2021-19,2,Cabinet médical / officine,245720,3596320,0.068,4129100,29977070,0.138,2 - Cabinet médical / officine,2021-05-16
2023-01-01,2021-19,3,EHPAD / USLD,14460,3596320,0.004,2020760,29977070,0.067,3 - EHPAD / USLD,2021-05-16
2023-01-01,2021-19,4,Domicile,9910,3596320,0.003,106850,29977070,0.004,4 - Domicile,2021-05-16
2023-01-01,2021-19,5,Entreprise,7860,3596320,0.002,90440,29977070,0.003,5 - Entreprise,2021-05-16
2023-01-01,2021-19,6,Autre,199910,3596320,0.056,3439040,29977070,0.115,6 - Autre,2021-05-16
2023-01-01,2021-20,1,Centre de vaccination,3122080,3696670,0.845,23312960,33673740,0.692,1 - Centre de vaccination,2021-05-23
2023-01-01,2021-20,2,Cabinet médical / officine,335450,3696670,0.091,4464550,33673740,0.133,2 - Cabinet médical / officine,2021-05-23
2023-01-01,2021-20,3,EHPAD / USLD,20280,3696670,0.005,2041050,33673740,0.061,3 - EHPAD / USLD,2021-05-23
2023-01-01,2021-20,4,Domicile,11850,3696670,0.003,118710,33673740,0.004,4 - Domicile,2021-05-23
2023-01-01,2021-20,5,Entreprise,10340,3696670,0.003,100770,33673740,0.003,5 - Entreprise,2021-05-23
2023-01-01,2021-20,6,Autre,196660,3696670,0.053,3635700,33673740,0.108,6 - Autre,2021-05-23
2023-01-01,2021-21,1,Centre de vaccination,2828950,3468690,0.816,26141910,37142420,0.704,1 - Centre de vaccination,2021-05-30
2023-01-01,2021-21,2,Cabinet médical / officine,434770,3468690,0.125,4899320,37142420,0.132,2 - Cabinet médical / officine,2021-05-30
2023-01-01,2021-21,3,EHPAD / USLD,17920,3468690,0.005,2058970,37142420,0.055,3 - EHPAD / USLD,2021-05-30
2023-01-01,2021-21,4,Domicile,13010,3468690,0.004,131710,37142420,0.004,4 - Domicile,2021-05-30
2023-01-01,2021-21,5,Entreprise,12390,3468690,0.004,113160,37142420,0.003,5 - Entreprise,2021-05-30
2023-01-01,2021-21,6,Autre,161650,3468690,0.047,3797350,37142420,0.102,6 - Autre,2021-05-30
2023-01-01,2021-22,1,Centre de vaccination,3150360,4090590,0.77,29292270,41233020,0.71,1 - Centre de vaccination,2021-06-06
2023-01-01,2021-22,2,Cabinet médical / officine,694500,4090590,0.17,5593820,41233020,0.136,2 - Cabinet médical / officine,2021-06-06
2023-01-01,2021-22,3,EHPAD / USLD,19080,4090590,0.005,2078050,41233020,0.05,3 - EHPAD / USLD,2021-06-06
2023-01-01,2021-22,4,Domicile,16830,4090590,0.004,148540,41233020,0.004,4 - Domicile,2021-06-06
2023-01-01,2021-22,5,Entreprise,29110,4090590,0.007,142280,41233020,0.003,5 - Entreprise,2021-06-06
2023-01-01,2021-22,6,Autre,180720,4090590,0.044,3978070,41233020,0.096,6 - Autre,2021-06-06
2023-01-01,2021-23,1,Centre de vaccination,3247160,4059140,0.8,32539420,45292160,0.718,1 - Centre de vaccination,2021-06-13
2023-01-01,2021-23,2,Cabinet médical / officine,614950,4059140,0.151,6208780,45292160,0.137,2 - Cabinet médical / officine,2021-06-13
2023-01-01,2021-23,3,EHPAD / USLD,14030,4059140,0.003,2092080,45292160,0.046,3 - EHPAD / USLD,2021-06-13
2023-01-01,2021-23,4,Domicile,17230,4059140,0.004,165770,45292160,0.004,4 - Domicile,2021-06-13
2023-01-01,2021-23,5,Entreprise,18480,4059140,0.005,160750,45292160,0.004,5 - Entreprise,2021-06-13
2023-01-01,2021-23,6,Autre,147300,4059140,0.036,4125360,45292160,0.091,6 - Autre,2021-06-13
2023-01-01,2021-24,1,Centre de vaccination,3249450,4109650,0.791,35788870,49401810,0.724,1 - Centre de vaccination,2021-06-20
2023-01-01,2021-24,2,Cabinet médical / officine,674830,4109650,0.164,6883600,49401810,0.139,2 - Cabinet médical / officine,2021-06-20
2023-01-01,2021-24,3,EHPAD / USLD,13090,4109650,0.003,2105170,49401810,0.043,3 - EHPAD / USLD,2021-06-20
2023-01-01,2021-24,4,Domicile,18560,4109650,0.005,184330,49401810,0.004,4 - Domicile,2021-06-20
2023-01-01,2021-24,5,Entreprise,19360,4109650,0.005,180110,49401810,0.004,5 - Entreprise,2021-06-20
2023-01-01,2021-24,6,Autre,134370,4109650,0.033,4259730,49401810,0.086,6 - Autre,2021-06-20
2023-01-01,2021-25,1,Centre de vaccination,3430260,4144690,0.828,39219130,53546500,0.732,1 - Centre de vaccination,2021-06-27
2023-01-01,2021-25,2,Cabinet médical / officine,546470,4144690,0.132,7430070,53546500,0.139,2 - Cabinet médical / officine,2021-06-27
2023-01-01,2021-25,3,EHPAD / USLD,12000,4144690,0.003,2117160,53546500,0.04,3 - EHPAD / USLD,2021-06-27
2023-01-01,2021-25,4,Domicile,17980,4144690,0.004,202310,53546500,0.004,4 - Domicile,2021-06-27
2023-01-01,2021-25,5,Entreprise,16020,4144690,0.004,196130,53546500,0.004,5 - Entreprise,2021-06-27
2023-01-01,2021-25,6,Autre,121970,4144690,0.029,4381700,53546500,0.082,6 - Autre,2021-06-27
2023-01-01,2021-26,1,Centre de vaccination,3500730,4185840,0.836,42719860,57732340,0.74,1 - Centre de vaccination,2021-07-04
2023-01-01,2021-26,2,Cabinet médical / officine,513560,4185840,0.123,7943630,57732340,0.138,2 - Cabinet médical / officine,2021-07-04
2023-01-01,2021-26,3,EHPAD / USLD,11550,4185840,0.003,2128710,57732340,0.037,3 - EHPAD / USLD,2021-07-04
2023-01-01,2021-26,4,Domicile,18350,4185840,0.004,220660,57732340,0.004,4 - Domicile,2021-07-04
2023-01-01,2021-26,5,Entreprise,16130,4185840,0.004,212260,57732340,0.004,5 - Entreprise,2021-07-04
2023-01-01,2021-26,6,Autre,125520,4185840,0.03,4507220,57732340,0.078,6 - Autre,2021-07-04
2023-01-01,2021-27,1,Centre de vaccination,3314400,3995460,0.83,46034260,61727810,0.746,1 - Centre de vaccination,2021-07-11
2023-01-01,2021-27,2,Cabinet médical / officine,523030,3995460,0.131,8466660,61727810,0.137,2 - Cabinet médical / officine,2021-07-11
2023-01-01,2021-27,3,EHPAD / USLD,10260,3995460,0.003,2138970,61727810,0.035,3 - EHPAD / USLD,2021-07-11
2023-01-01,2021-27,4,Domicile,18740,3995460,0.005,239400,61727810,0.004,4 - Domicile,2021-07-11
2023-01-01,2021-27,5,Entreprise,23310,3995460,0.006,235570,61727810,0.004,5 - Entreprise,2021-07-11
2023-01-01,2021-27,6,Autre,105730,3995460,0.026,4612950,61727810,0.075,6 - Autre,2021-07-11
2023-01-01,2021-28,1,Centre de vaccination,3615550,4329420,0.835,49649820,66057220,0.752,1 - Centre de vaccination,2021-07-18
2023-01-01,2021-28,2,Cabinet médical / officine,563640,4329420,0.13,9030300,66057220,0.137,2 - Cabinet médical / officine,2021-07-18
2023-01-01,2021-28,3,EHPAD / USLD,7790,4329420,0.002,2146760,66057220,0.032,3 - EHPAD / USLD,2021-07-18
2023-01-01,2021-28,4,Domicile,21180,4329420,0.005,260580,66057220,0.004,4 - Domicile,2021-07-18
2023-01-01,2021-28,5,Entreprise,20630,4329420,0.005,256190,66057220,0.004,5 - Entreprise,2021-07-18
2023-01-01,2021-28,6,Autre,100630,4329420,0.023,4713570,66057220,0.071,6 - Autre,2021-07-18
2023-01-01,2021-29,1,Centre de vaccination,3904860,4781770,0.817,53554680,70839000,0.756,1 - Centre de vaccination,2021-07-25
2023-01-01,2021-29,2,Cabinet médical / officine,679760,4781770,0.142,9710060,70839000,0.137,2 - Cabinet médical / officine,2021-07-25
2023-01-01,2021-29,3,EHPAD / USLD,12230,4781770,0.003,2158990,70839000,0.03,3 - EHPAD / USLD,2021-07-25
2023-01-01,2021-29,4,Domicile,23470,4781770,0.005,284060,70839000,0.004,4 - Domicile,2021-07-25
2023-01-01,2021-29,5,Entreprise,31510,4781770,0.007,287710,70839000,0.004,5 - Entreprise,2021-07-25
2023-01-01,2021-29,6,Autre,129930,4781770,0.027,4843500,70839000,0.068,6 - Autre,2021-07-25
2023-01-01,2021-30,1,Centre de vaccination,3573160,4365690,0.818,57127840,75204690,0.76,1 - Centre de vaccination,2021-08-01
2023-01-01,2021-30,2,Cabinet médical / officine,618460,4365690,0.142,10328520,75204690,0.137,2 - Cabinet médical / officine,2021-08-01
2023-01-01,2021-30,3,EHPAD / USLD,14780,4365690,0.003,2173770,75204690,0.029,3 - EHPAD / USLD,2021-08-01
2023-01-01,2021-30,4,Domicile,25060,4365690,0.006,309110,75204690,0.004,4 - Domicile,2021-08-01
2023-01-01,2021-30,5,Entreprise,22390,4365690,0.005,310100,75204690,0.004,5 - Entreprise,2021-08-01
2023-01-01,2021-30,6,Autre,111850,4365690,0.026,4955350,75204690,0.066,6 - Autre,2021-08-01
2023-01-01,2021-31,1,Centre de vaccination,2938380,3572270,0.823,60066220,78776950,0.762,1 - Centre de vaccination,2021-08-08
2023-01-01,2021-31,2,Cabinet médical / officine,498920,3572270,0.14,10827430,78776950,0.137,2 - Cabinet médical / officine,2021-08-08
2023-01-01,2021-31,3,EHPAD / USLD,10690,3572270,0.003,2184460,78776950,0.028,3 - EHPAD / USLD,2021-08-08
2023-01-01,2021-31,4,Domicile,21140,3572270,0.006,330250,78776950,0.004,4 - Domicile,2021-08-08
2023-01-01,2021-31,5,Entreprise,12110,3572270,0.003,322210,78776950,0.004,5 - Entreprise,2021-08-08
2023-01-01,2021-31,6,Autre,91030,3572270,0.025,5046380,78776950,0.064,6 - Autre,2021-08-08
2023-01-01,2021-32,1,Centre de vaccination,2601410,3165140,0.822,62667630,81942090,0.765,1 - Centre de vaccination,2021-08-15
2023-01-01,2021-32,2,Cabinet médical / officine,439250,3165140,0.139,11266680,81942090,0.137,2 - Cabinet médical / officine,2021-08-15
2023-01-01,2021-32,3,EHPAD / USLD,9580,3165140,0.003,2194040,81942090,0.027,3 - EHPAD / USLD,2021-08-15
2023-01-01,2021-32,4,Domicile,18560,3165140,0.006,348810,81942090,0.004,4 - Domicile,2021-08-15
2023-01-01,2021-32,5,Entreprise,8760,3165140,0.003,330970,81942090,0.004,5 - Entreprise,2021-08-15
2023-01-01,2021-32,6,Autre,87580,3165140,0.028,5133960,81942090,0.063,6 - Autre,2021-08-15
2023-01-01,2021-33,1,Centre de vaccination,2554360,3114910,0.82,65221990,85057000,0.767,1 - Centre de vaccination,2021-08-22
2023-01-01,2021-33,2,Cabinet médical / officine,440800,3114910,0.142,11707480,85057000,0.138,2 - Cabinet médical / officine,2021-08-22
2023-01-01,2021-33,3,EHPAD / USLD,9610,3114910,0.003,2203640,85057000,0.026,3 - EHPAD / USLD,2021-08-22
2023-01-01,2021-33,4,Domicile,18950,3114910,0.006,367760,85057000,0.004,4 - Domicile,2021-08-22
